route,source_seed,family,high_method,low_method,allocation,ratio,metric,baseline,high_value,low_value,high_effect,low_effect,gap,direction
direct,1337,u_positive,u_positive_high,u_positive_low,global,0.001,ece,0.1212729958458999,0.009174317121505737,0.1212729958458999,-0.11209867872439416,0.0,-0.11209867872439416,positive_means_high_pruning_is_more_harmful
direct,1337,u_positive,u_positive_high,u_positive_low,global,0.005,accuracy,0.8073394495412844,0.4908256880733945,0.8073394495412844,0.31651376146788995,0.0,0.31651376146788995,positive_means_high_pruning_is_more_harmful
direct,1337,u_positive,u_positive_high,u_positive_low,global,0.005,nll,0.5593566448863493,0.6931471824645996,0.5593566448863493,0.13379053757825032,0.0,0.13379053757825032,positive_means_high_pruning_is_more_harmful
direct,1337,u_positive,u_positive_high,u_positive_low,global,0.005,ece,0.1212729958458999,0.009174317121505737,0.1212729958458999,-0.11209867872439416,0.0,-0.11209867872439416,positive_means_high_pruning_is_more_harmful
direct,1337,u_positive,u_positive_high,u_positive_low,global,0.01,accuracy,0.8073394495412844,0.4908256880733945,0.8073394495412844,0.31651376146788995,0.0,0.31651376146788995,positive_means_high_pruning_is_more_harmful
direct,1337,u_positive,u_positive_high,u_positive_low,global,0.01,nll,0.5593566448863493,0.6931471824645996,0.5593566448863493,0.13379053757825032,0.0,0.13379053757825032,positive_means_high_pruning_is_more_harmful
direct,1337,u_positive,u_positive_high,u_positive_low,global,0.01,ece,0.1212729958458999,0.009174317121505737,0.1212729958458999,-0.11209867872439416,0.0,-0.11209867872439416,positive_means_high_pruning_is_more_harmful
direct,1337,u_positive,u_positive_high,u_positive_low,global,0.02,accuracy,0.8073394495412844,0.4908256880733945,0.8073394495412844,0.31651376146788995,0.0,0.31651376146788995,positive_means_high_pruning_is_more_harmful
direct,1337,u_positive,u_positive_high,u_positive_low,global,0.02,nll,0.5593566448863493,0.6931471824645996,0.5593579135356693,0.13379053757825032,1.2686493200408933e-06,0.13378926892893028,positive_means_high_pruning_is_more_harmful
direct,1337,u_positive,u_positive_high,u_positive_low,global,0.02,ece,0.1212729958458999,0.009174317121505737,0.1212717630140473,-0.11209867872439416,-1.2328318526044768e-06,-0.11209744589254156,positive_means_high_pruning_is_more_harmful
direct,1337,u_positive,u_positive_high,u_positive_low,global,0.05,accuracy,0.8073394495412844,0.4908256880733945,0.8073394495412844,0.31651376146788995,0.0,0.31651376146788995,positive_means_high_pruning_is_more_harmful
direct,1337,u_positive,u_positive_high,u_positive_low,global,0.05,nll,0.5593566448863493,0.6931471824645996,0.5594204043576477,0.13379053757825032,6.375947129844128e-05,0.13372677810695188,positive_means_high_pruning_is_more_harmful
direct,1337,u_positive,u_positive_high,u_positive_low,global,0.05,ece,0.1212729958458999,0.009174317121505737,0.12130367610588222,-0.11209867872439416,3.06802599823186e-05,-0.11212935898437648,positive_means_high_pruning_is_more_harmful
direct,1337,u_positive,u_positive_high,u_positive_low,global,0.1,accuracy,0.8073394495412844,0.4908256880733945,0.8073394495412844,0.31651376146788995,0.0,0.31651376146788995,positive_means_high_pruning_is_more_harmful
direct,1337,u_positive,u_positive_high,u_positive_low,global,0.1,nll,0.5593566448863493,0.6931471824645996,0.5594238592397183,0.13379053757825032,6.721435336898285e-05,0.13372332322488134,positive_means_high_pruning_is_more_harmful
direct,1337,u_positive,u_positive_high,u_positive_low,global,0.1,ece,0.1212729958458999,0.009174317121505737,0.1212509516229976,-0.11209867872439416,-2.2044222902306565e-05,-0.11207663450149186,positive_means_high_pruning_is_more_harmful
direct,1337,u_positive,u_positive_high,u_positive_low,global,0.2,accuracy,0.8073394495412844,0.4908256880733945,0.8073394495412844,0.31651376146788995,0.0,0.31651376146788995,positive_means_high_pruning_is_more_harmful
direct,1337,u_positive,u_positive_high,u_positive_low,global,0.2,nll,0.5593566448863493,0.6931471824645996,0.5593904850132968,0.13379053757825032,3.384012694751526e-05,0.1337566974513028,positive_means_high_pruning_is_more_harmful
direct,1337,u_positive,u_positive_high,u_positive_low,global,0.2,ece,0.1212729958458999,0.009174317121505737,0.12127420655442989,-0.11209867872439416,1.2107085299861708e-06,-0.11209988943292415,positive_means_high_pruning_is_more_harmful
direct,1337,u_positive,u_positive_high,u_positive_low,global,0.3,accuracy,0.8073394495412844,0.4908256880733945,0.8073394495412844,0.31651376146788995,0.0,0.31651376146788995,positive_means_high_pruning_is_more_harmful
direct,1337,u_positive,u_positive_high,u_positive_low,global,0.3,nll,0.5593566448863493,0.6931471824645996,0.5591350298955899,0.13379053757825032,-0.00022161499075934454,0.13401215256900967,positive_means_high_pruning_is_more_harmful
direct,1337,u_positive,u_positive_high,u_positive_low,global,0.3,ece,0.1212729958458999,0.009174317121505737,0.12159888355576487,-0.11209867872439416,0.0003258877098649693,-0.11242456643425913,positive_means_high_pruning_is_more_harmful
direct,1337,u_positive,u_positive_high,u_positive_low,layer_balanced,0.0,accuracy,0.8073394495412844,0.8073394495412844,0.8073394495412844,0.0,0.0,0.0,positive_means_high_pruning_is_more_harmful
direct,1337,u_positive,u_positive_high,u_positive_low,layer_balanced,0.0,nll,0.5593566448863493,0.5593566448863493,0.5593566448863493,0.0,0.0,0.0,positive_means_high_pruning_is_more_harmful
direct,1337,u_positive,u_positive_high,u_positive_low,layer_balanced,0.0,ece,0.1212729958458999,0.1212729958458999,0.1212729958458999,0.0,0.0,0.0,positive_means_high_pruning_is_more_harmful
direct,1337,u_positive,u_positive_high,u_positive_low,layer_balanced,0.001,accuracy,0.8073394495412844,0.4908256880733945,0.8073394495412844,0.31651376146788995,0.0,0.31651376146788995,positive_means_high_pruning_is_more_harmful
direct,1337,u_positive,u_positive_high,u_positive_low,layer_balanced,0.001,nll,0.5593566448863493,0.6931471824645996,0.5591470738616559,0.13379053757825032,-0.00020957102469343347,0.13400010860294376,positive_means_high_pruning_is_more_harmful
direct,1337,u_positive,u_positive_high,u_positive_low,layer_balanced,0.001,ece,0.1212729958458999,0.009174317121505737,0.12129784916861408,-0.11209867872439416,2.485332271418006e-05,-0.11212353204710834,positive_means_high_pruning_is_more_harmful
direct,1337,u_positive,u_positive_high,u_positive_low,layer_balanced,0.005,accuracy,0.8073394495412844,0.4908256880733945,0.8061926605504587,0.31651376146788995,0.0011467889908257645,0.3153669724770642,positive_means_high_pruning_is_more_harmful
direct,1337,u_positive,u_positive_high,u_positive_low,layer_balanced,0.005,nll,0.5593566448863493,0.6931471824645996,0.5581418491831613,0.13379053757825032,-0.001214795703187943,0.13500533328143827,positive_means_high_pruning_is_more_harmful
direct,1337,u_positive,u_positive_high,u_positive_low,layer_balanced,0.005,ece,0.1212729958458999,0.009174317121505737,0.12188246376195655,-0.11209867872439416,0.0006094679160566496,-0.11270814664045081,positive_means_high_pruning_is_more_harmful
direct,1337,u_positive,u_positive_high,u_positive_low,layer_balanced,0.01,accuracy,0.8073394495412844,0.4908256880733945,0.8073394495412844,0.31651376146788995,0.0,0.31651376146788995,positive_means_high_pruning_is_more_harmful
direct,1337,u_positive,u_positive_high,u_positive_low,layer_balanced,0.01,nll,0.5593566448863493,0.6931471824645996,0.5545936270591316,0.13379053757825032,-0.004763017827217664,0.138553555405468,positive_means_high_pruning_is_more_harmful
direct,1337,u_positive,u_positive_high,u_positive_low,layer_balanced,0.01,ece,0.1212729958458999,0.009174317121505737,0.12402658565171942,-0.11209867872439416,0.002753589805819523,-0.11485226853021369,positive_means_high_pruning_is_more_harmful
direct,1337,u_positive,u_positive_high,u_positive_low,layer_balanced,0.02,accuracy,0.8073394495412844,0.4908256880733945,0.8096330275229358,0.31651376146788995,-0.002293577981651307,0.31880733944954126,positive_means_high_pruning_is_more_harmful
direct,1337,u_positive,u_positive_high,u_positive_low,layer_balanced,0.02,nll,0.5593566448863493,0.6931471824645996,0.549194453232879,0.13379053757825032,-0.01016219165347032,0.14395272923172064,positive_means_high_pruning_is_more_harmful
direct,1337,u_positive,u_positive_high,u_positive_low,layer_balanced,0.02,ece,0.1212729958458999,0.009174317121505737,0.11741173559288853,-0.11209867872439416,-0.003861260253011367,-0.1082374184713828,positive_means_high_pruning_is_more_harmful
direct,1337,u_positive,u_positive_high,u_positive_low,layer_balanced,0.05,accuracy,0.8073394495412844,0.4908256880733945,0.8084862385321101,0.31651376146788995,-0.0011467889908256534,0.3176605504587156,positive_means_high_pruning_is_more_harmful
direct,1337,u_positive,u_positive_high,u_positive_low,layer_balanced,0.05,nll,0.5593566448863493,0.6931471824645996,0.5345884536931275,0.13379053757825032,-0.024768191193221822,0.15855872877147215,positive_means_high_pruning_is_more_harmful
direct,1337,u_positive,u_positive_high,u_positive_low,layer_balanced,0.05,ece,0.1212729958458999,0.009174317121505737,0.11404429055259097,-0.11209867872439416,-0.007228705293308935,-0.10486997343108523,positive_means_high_pruning_is_more_harmful
direct,1337,u_positive,u_positive_high,u_positive_low,layer_balanced,0.1,accuracy,0.8073394495412844,0.4908256880733945,0.8073394495412844,0.31651376146788995,0.0,0.31651376146788995,positive_means_high_pruning_is_more_harmful
direct,1337,u_positive,u_positive_high,u_positive_low,layer_balanced,0.1,nll,0.5593566448863493,0.6931471824645996,0.5173804451019393,0.13379053757825032,-0.04197619978441003,0.17576673736266035,positive_means_high_pruning_is_more_harmful
direct,1337,u_positive,u_positive_high,u_positive_low,layer_balanced,0.1,ece,0.1212729958458999,0.009174317121505737,0.11272535439089726,-0.11209867872439416,-0.008547641455002641,-0.10355103726939152,positive_means_high_pruning_is_more_harmful
direct,1337,u_positive,u_positive_high,u_positive_low,layer_balanced,0.2,accuracy,0.8073394495412844,0.4908256880733945,0.8027522935779816,0.31651376146788995,0.004587155963302836,0.3119266055045871,positive_means_high_pruning_is_more_harmful
direct,1337,u_positive,u_positive_high,u_positive_low,layer_balanced,0.2,nll,0.5593566448863493,0.6931471824645996,0.5000816165307246,0.13379053757825032,-0.059275028355624704,0.19306556593387503,positive_means_high_pruning_is_more_harmful
direct,1337,u_positive,u_positive_high,u_positive_low,layer_balanced,0.2,ece,0.1212729958458999,0.009174317121505737,0.10355814550760026,-0.11209867872439416,-0.017714850338299643,-0.09438382838609452,positive_means_high_pruning_is_more_harmful
direct,1337,u_positive,u_positive_high,u_positive_low,layer_balanced,0.3,accuracy,0.8073394495412844,0.4908256880733945,0.7958715596330275,0.31651376146788995,0.011467889908256979,0.305045871559633,positive_means_high_pruning_is_more_harmful
direct,1337,u_positive,u_positive_high,u_positive_low,layer_balanced,0.3,nll,0.5593566448863493,0.6931471824645996,0.5043132080944306,0.13379053757825032,-0.0550434367919187,0.18883397437016902,positive_means_high_pruning_is_more_harmful
direct,1337,u_positive,u_positive_high,u_positive_low,layer_balanced,0.3,ece,0.1212729958458999,0.009174317121505737,0.09935207525630929,-0.11209867872439416,-0.02192092058959061,-0.09017775813480355,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,global,0.0,accuracy,0.8073394495412844,0.8073394495412844,0.8073394495412844,0.0,0.0,0.0,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,global,0.0,nll,0.5593566448863493,0.5593566448863493,0.5593566448863493,0.0,0.0,0.0,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,global,0.0,ece,0.1212729958458999,0.1212729958458999,0.1212729958458999,0.0,0.0,0.0,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,global,0.001,accuracy,0.8073394495412844,0.4908256880733945,0.8073394495412844,0.31651376146788995,0.0,0.31651376146788995,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,global,0.001,nll,0.5593566448863493,0.6931471824645996,0.559313602677179,0.13379053757825032,-4.304220917028534e-05,0.1338335797874206,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,global,0.001,ece,0.1212729958458999,0.009174317121505737,0.12127568033429181,-0.11209867872439416,2.6844883919130424e-06,-0.11210136321278608,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,global,0.005,accuracy,0.8073394495412844,0.4908256880733945,0.8073394495412844,0.31651376146788995,0.0,0.31651376146788995,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,global,0.005,nll,0.5593566448863493,0.6931471824645996,0.559429889698641,0.13379053757825032,7.324481229176172e-05,0.13371729276595856,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,global,0.005,ece,0.1212729958458999,0.009174317121505737,0.12124618143548349,-0.11209867872439416,-2.6814410416409196e-05,-0.11207186431397775,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,global,0.01,accuracy,0.8073394495412844,0.4908256880733945,0.8073394495412844,0.31651376146788995,0.0,0.31651376146788995,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,global,0.01,nll,0.5593566448863493,0.6931471824645996,0.5593502622678739,0.13379053757825032,-6.3826184754089965e-06,0.13379692019672573,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,global,0.01,ece,0.1212729958458999,0.009174317121505737,0.12125263765985239,-0.11209867872439416,-2.035818604750883e-05,-0.11207832053834665,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,global,0.02,accuracy,0.8073394495412844,0.4908256880733945,0.8073394495412844,0.31651376146788995,0.0,0.31651376146788995,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,global,0.02,nll,0.5593566448863493,0.6931471824645996,0.5595345199108124,0.13379053757825032,0.00017787502446309222,0.13361266255378723,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,global,0.02,ece,0.1212729958458999,0.009174317121505737,0.12124661500552802,-0.11209867872439416,-2.6380840371875713e-05,-0.11207229788402229,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,global,0.05,accuracy,0.8073394495412844,0.4908256880733945,0.8073394495412844,0.31651376146788995,0.0,0.31651376146788995,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,global,0.05,nll,0.5593566448863493,0.6931471824645996,0.5598301551210771,0.13379053757825032,0.0004735102347278586,0.13331702734352247,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,global,0.05,ece,0.1212729958458999,0.009174317121505737,0.12129653580899591,-0.11209867872439416,2.3539963096008698e-05,-0.11212221868749017,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,global,0.1,accuracy,0.8073394495412844,0.4908256880733945,0.8073394495412844,0.31651376146788995,0.0,0.31651376146788995,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,global,0.1,nll,0.5593566448863493,0.6931471824645996,0.5594350419460087,0.13379053757825032,7.839705965939636e-05,0.13371214051859093,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,global,0.1,ece,0.1212729958458999,0.009174317121505737,0.12128264573745662,-0.11209867872439416,9.649891556717805e-06,-0.11210832861595088,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,global,0.2,accuracy,0.8073394495412844,0.4908256880733945,0.8073394495412844,0.31651376146788995,0.0,0.31651376146788995,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,global,0.2,nll,0.5593566448863493,0.6931471824645996,0.5598456167846645,0.13379053757825032,0.0004889718983152047,0.13330156567993512,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,global,0.2,ece,0.1212729958458999,0.009174317121505737,0.12133101977560234,-0.11209867872439416,5.80239297024443e-05,-0.11215670265409661,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,global,0.3,accuracy,0.8073394495412844,0.4908256880733945,0.8073394495412844,0.31651376146788995,0.0,0.31651376146788995,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,global,0.3,nll,0.5593566448863493,0.6931471824645996,0.559247320671694,0.13379053757825032,-0.00010932421465525977,0.13389986179290558,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,global,0.3,ece,0.1212729958458999,0.009174317121505737,0.1211843496811118,-0.11209867872439416,-8.864616478809761e-05,-0.11201003255960607,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,layer_balanced,0.0,accuracy,0.8073394495412844,0.8073394495412844,0.8073394495412844,0.0,0.0,0.0,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,layer_balanced,0.0,nll,0.5593566448863493,0.5593566448863493,0.5593566448863493,0.0,0.0,0.0,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,layer_balanced,0.0,ece,0.1212729958458999,0.1212729958458999,0.1212729958458999,0.0,0.0,0.0,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,layer_balanced,0.001,accuracy,0.8073394495412844,0.4908256880733945,0.8073394495412844,0.31651376146788995,0.0,0.31651376146788995,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,layer_balanced,0.001,nll,0.5593566448863493,0.6931471824645996,0.5607732835165952,0.13379053757825032,0.001416638630245881,0.13237389894800444,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,layer_balanced,0.001,ece,0.1212729958458999,0.009174317121505737,0.1212328918158605,-0.11209867872439416,-4.010403003940066e-05,-0.11205857469435476,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,layer_balanced,0.005,accuracy,0.8073394495412844,0.4908256880733945,0.8084862385321101,0.31651376146788995,-0.0011467889908256534,0.3176605504587156,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,layer_balanced,0.005,nll,0.5593566448863493,0.6931471824645996,0.5590172746312727,0.13379053757825032,-0.0003393702550765765,0.1341299078333269,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,layer_balanced,0.005,ece,0.1212729958458999,0.009174317121505737,0.11926317199100206,-0.11209867872439416,-0.002009823854897841,-0.11008885486949632,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,layer_balanced,0.01,accuracy,0.8073394495412844,0.4908256880733945,0.8073394495412844,0.31651376146788995,0.0,0.31651376146788995,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,layer_balanced,0.01,nll,0.5593566448863493,0.6931471824645996,0.5554815328449284,0.13379053757825032,-0.0038751120414208806,0.1376656496196712,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,layer_balanced,0.01,ece,0.1212729958458999,0.009174317121505737,0.12051800795543255,-0.11209867872439416,-0.0007549878904673513,-0.11134369083392681,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,layer_balanced,0.02,accuracy,0.8073394495412844,0.4908256880733945,0.805045871559633,0.31651376146788995,0.002293577981651418,0.31422018348623854,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,layer_balanced,0.02,nll,0.5593566448863493,0.6931471824645996,0.5491723385425883,0.13379053757825032,-0.010184306343760996,0.14397484392201132,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,layer_balanced,0.02,ece,0.1212729958458999,0.009174317121505737,0.11878828893444426,-0.11209867872439416,-0.0024847069114556364,-0.10961397181293853,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,layer_balanced,0.05,accuracy,0.8073394495412844,0.4908256880733945,0.8119266055045872,0.31651376146788995,-0.004587155963302725,0.3211009174311927,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,layer_balanced,0.05,nll,0.5593566448863493,0.6931471824645996,0.5313203780476107,0.13379053757825032,-0.02803626683873861,0.16182680441698893,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,layer_balanced,0.05,ece,0.1212729958458999,0.009174317121505737,0.11016321697368225,-0.11209867872439416,-0.011109778872217646,-0.10098889985217652,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,layer_balanced,0.1,accuracy,0.8073394495412844,0.4908256880733945,0.8153669724770642,0.31651376146788995,-0.008027522935779796,0.32454128440366975,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,layer_balanced,0.1,nll,0.5593566448863493,0.6931471824645996,0.5123993554793367,0.13379053757825032,-0.0469572894070126,0.18074782698526293,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,layer_balanced,0.1,ece,0.1212729958458999,0.009174317121505737,0.10322967757995571,-0.11209867872439416,-0.018043318265944186,-0.09405536045844998,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,layer_balanced,0.2,accuracy,0.8073394495412844,0.4908256880733945,0.8142201834862385,0.31651376146788995,-0.006880733944954032,0.323394495412844,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,layer_balanced,0.2,nll,0.5593566448863493,0.6931471824645996,0.4790813572909854,0.13379053757825032,-0.0802752875953639,0.21406582517361422,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,layer_balanced,0.2,ece,0.1212729958458999,0.009174317121505737,0.08715217664646713,-0.11209867872439416,-0.03412081919943277,-0.07797785952496139,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,layer_balanced,0.3,accuracy,0.8073394495412844,0.4908256880733945,0.8119266055045872,0.31651376146788995,-0.004587155963302725,0.3211009174311927,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,layer_balanced,0.3,nll,0.5593566448863493,0.6931471824645996,0.45926100480447124,0.13379053757825032,-0.10009564008187805,0.23388617766012837,positive_means_high_pruning_is_more_harmful
direct,1337,u_signed,u_signed_high_positive,u_signed_near_zero,layer_balanced,0.3,ece,0.1212729958458999,0.009174317121505737,0.07877990431145243,-0.11209867872439416,-0.04249309153444747,-0.0696055871899467,positive_means_high_pruning_is_more_harmful
direct,1337,double_original,double_high,double_low,global,0.0,accuracy,0.8073394495412844,0.8073394495412844,0.8073394495412844,0.0,0.0,0.0,positive_means_high_pruning_is_more_harmful
direct,1337,double_original,double_high,double_low,global,0.0,nll,0.5593566448863493,0.5593566448863493,0.5593566448863493,0.0,0.0,0.0,positive_means_high_pruning_is_more_harmful
direct,1337,double_original,double_high,double_low,global,0.0,ece,0.1212729958458999,0.1212729958458999,0.1212729958458999,0.0,0.0,0.0,positive_means_high_pruning_is_more_harmful
direct,1337,double_original,double_high,double_low,global,0.001,accuracy,0.8073394495412844,0.4908256880733945,0.8004587155963303,0.31651376146788995,0.006880733944954143,0.3096330275229358,positive_means_high_pruning_is_more_harmful
direct,1337,double_original,double_high,double_low,global,0.001,nll,0.5593566448863493,0.6931471824645996,0.5621853336828564,0.13379053757825032,0.002828688796507106,0.13096184878174322,positive_means_high_pruning_is_more_harmful
direct,1337,double_original,double_high,double_low,global,0.001,ece,0.1212729958458999,0.009174317121505737,0.12839564509799664,-0.11209867872439416,0.007122649252096741,-0.1192213279764909,positive_means_high_pruning_is_more_harmful
direct,1337,double_original,double_high,double_low,global,0.005,accuracy,0.8073394495412844,0.4908256880733945,0.8073394495412844,0.31651376146788995,0.0,0.31651376146788995,positive_means_high_pruning_is_more_harmful
direct,1337,double_original,double_high,double_low,global,0.005,nll,0.5593566448863493,0.6931471824645996,0.5545715755278912,0.13379053757825032,-0.004785069358458127,0.13857560693670845,positive_means_high_pruning_is_more_harmful
direct,1337,double_original,double_high,double_low,global,0.005,ece,0.1212729958458999,0.009174317121505737,0.12102803391334616,-0.11209867872439416,-0.00024496193255374443,-0.11185371679184042,positive_means_high_pruning_is_more_harmful
direct,1337,double_original,double_high,double_low,global,0.01,accuracy,0.8073394495412844,0.4908256880733945,0.8142201834862385,0.31651376146788995,-0.006880733944954032,0.323394495412844,positive_means_high_pruning_is_more_harmful
direct,1337,double_original,double_high,double_low,global,0.01,nll,0.5593566448863493,0.6931471824645996,0.5377915824225189,0.13379053757825032,-0.021565062463830387,0.1553556000420807,positive_means_high_pruning_is_more_harmful
direct,1337,double_original,double_high,double_low,global,0.01,ece,0.1212729958458999,0.009174317121505737,0.10736184040623353,-0.11209867872439416,-0.013911155439666367,-0.0981875232847278,positive_means_high_pruning_is_more_harmful
direct,1337,double_original,double_high,double_low,global,0.02,accuracy,0.8073394495412844,0.4908256880733945,0.8188073394495413,0.31651376146788995,-0.011467889908256867,0.3279816513761468,positive_means_high_pruning_is_more_harmful
direct,1337,double_original,double_high,double_low,global,0.02,nll,0.5593566448863493,0.6931471824645996,0.5361367997226365,0.13379053757825032,-0.023219845163712782,0.1570103827419631,positive_means_high_pruning_is_more_harmful
direct,1337,double_original,double_high,double_low,global,0.02,ece,0.1212729958458999,0.009174317121505737,0.11345180940261468,-0.11209867872439416,-0.007821186443285222,-0.10427749228110894,positive_means_high_pruning_is_more_harmful
direct,1337,double_original,double_high,double_low,global,0.05,accuracy,0.8073394495412844,0.4908256880733945,0.8188073394495413,0.31651376146788995,-0.011467889908256867,0.3279816513761468,positive_means_high_pruning_is_more_harmful
direct,1337,double_original,double_high,double_low,global,0.05,nll,0.5593566448863493,0.6931471824645996,0.5360484205254721,0.13379053757825032,-0.023308224360877206,0.15709876193912753,positive_means_high_pruning_is_more_harmful
direct,1337,double_original,double_high,double_low,global,0.05,ece,0.1212729958458999,0.009174317121505737,0.11498203532537854,-0.11209867872439416,-0.00629096052052136,-0.1058077182038728,positive_means_high_pruning_is_more_harmful
direct,1337,double_original,double_high,double_low,global,0.1,accuracy,0.8073394495412844,0.4908256880733945,0.8188073394495413,0.31651376146788995,-0.011467889908256867,0.3279816513761468,positive_means_high_pruning_is_more_harmful
direct,1337,double_original,double_high,double_low,global,0.1,nll,0.5593566448863493,0.6931471824645996,0.5360283520790415,0.13379053757825032,-0.02332829280730775,0.15711883038555807,positive_means_high_pruning_is_more_harmful
direct,1337,double_original,double_high,double_low,global,0.1,ece,0.1212729958458999,0.009174317121505737,0.11499176363895858,-0.11209867872439416,-0.006281232206941323,-0.10581744651745284,positive_means_high_pruning_is_more_harmful
direct,1337,double_original,double_high,double_low,global,0.2,accuracy,0.8073394495412844,0.4908256880733945,0.8188073394495413,0.31651376146788995,-0.011467889908256867,0.3279816513761468,positive_means_high_pruning_is_more_harmful
direct,1337,double_original,double_high,double_low,global,0.2,nll,0.5593566448863493,0.6931471824645996,0.5358257578053606,0.13379053757825032,-0.023530887080988716,0.15732142465923904,positive_means_high_pruning_is_more_harmful
