route,seed,experiment_id,step,scope,group,parameter_count,positive_sum,positive_mean,positive_share,positive_median,positive_q25,positive_q75,positive_q90,positive_gini,positive_effective_parameters,positive_effective_fraction,signed_sum,signed_positive_mass,signed_negative_mass,signed_absolute_mass,signed_net_share_of_absolute_mass,signed_mean,signed_median,signed_q25,signed_q75,signed_negative_fraction,signed_absolute_gini
pretrain,1234,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,2,module,layernorm-final,1536,1.7513226102000126e-07,1.1401839910156331e-10,0.0001551399440027461,3.1943853812110845e-11,6.207299865085281e-12,1.1847143058241194e-10,3.018452016112505e-10,0.7227287963987437,298.1817329355689,0.19412873237992767,1.7436662278071685e-07,1.7513226102000126e-07,-7.65638212096976e-10,1.7460364306954963e-07,0.00015528123818837176,1.1351993670619587e-10,3.1928137217418495e-11,6.010447131318819e-12,1.1847143058241194e-10,0.047526041666666664,0.7229408684613452
pretrain,1234,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,4,layer,embedding-input,38633472,2.6401441217318833e-06,6.833825657015458e-14,0.0012243979979265182,5.970017252423867e-18,5.525246864095656e-19,4.0909474508341064e-17,2.8386566721636684e-16,0.9994480497867038,1695.5139796508597,4.3887175857527374e-05,2.5407272531328797e-06,2.6401441217318833e-06,-9.941686907949483e-08,2.573221936941859e-06,0.001210753870492106,6.576492149431663e-14,9.802874012383772e-19,-3.8948138286110455e-18,2.5210191978292988e-17,0.40590933685691,0.9994060915084182
pretrain,1234,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,4,layer,embedding-output,38633472,0.0009947130907540598,2.5747442289268222e-11,0.46130993638015294,3.2383761945360516e-14,7.710086697437931e-15,1.2650381501881636e-13,4.2015622209699827e-13,0.9981766922242541,3474.2533440468633,8.992858172433644e-05,0.0008541408598916033,0.0009947130907540598,-0.00014057223085719666,0.000972111665184727,0.40703084157657443,2.210882987404299e-11,3.0931120769610125e-14,6.628893715376666e-15,1.2453439565381433e-13,0.0623487322081743,0.9981591485523209
pretrain,1234,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,4,layer,layer-0000,7087872,0.00012467694813150083,1.759018054100029e-11,0.05782040625102685,7.63879492429384e-13,7.134141605106333e-14,1.3508068361783865e-11,5.007133631329542e-11,0.8339192140645075,459866.53894029267,0.0648807623699035,0.00012084593788329955,0.00012467694813150083,-3.831010259620594e-06,0.00012137231847710136,0.05758771896709423,1.7049678363731675e-11,6.733667443081792e-13,4.882604618603988e-14,1.236106486265931e-11,0.05278255589265721,0.8382930117202076
pretrain,1234,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,4,layer,layer-0001,7087872,0.0001362824483830646,1.9227554953456358e-11,0.06320259397175972,1.5321668630011165e-12,1.769796874155627e-13,9.88927581317689e-12,4.679918882977141e-11,0.8509825039048848,563032.4019048457,0.07943602845887253,0.0001272433565419917,0.0001362824483830646,-9.039091838782494e-06,0.00013199554269361475,0.06063633404083699,1.7952265015789184e-11,1.238520028722101e-12,4.895338657823125e-14,8.832176092918309e-12,0.08335364972730884,0.8524919820644388
pretrain,1234,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,4,layer,layer-0002,7087872,0.0001311798773292754,1.8507653260283962e-11,0.0608362164202043,1.552677257599111e-12,1.5974116086424524e-13,9.070934975374811e-12,4.290045020616251e-11,0.8545667816686495,547890.4213946689,0.07729970594766226,0.00012426311620533436,0.0001311798773292754,-6.9167611205706774e-06,0.00012666032874008437,0.05921613534845265,1.7531794621197216e-11,1.32927593628554e-12,7.327669151796154e-14,8.33920866388782e-12,0.05813437375844259,0.8562523784486158
pretrain,1234,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,4,layer,layer-0003,7087872,0.00011794878055975804,1.6640929824883694e-11,0.054700139127445715,1.3961960385576455e-12,1.3476609625885476e-13,7.686420510494285e-12,3.699400820400545e-11,0.8594179468905969,507442.4041054104,0.07159305417837827,0.00011207884379982775,0.00011794878055975804,-5.869936754837793e-06,0.00011410037219892463,0.05340986277200551,1.5812763520535887e-11,1.2163514553215071e-12,6.73247688745245e-14,7.099853691072688e-12,0.0570364419673493,0.8611715512461062
pretrain,1234,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,4,layer,layer-0004,7087872,0.00010031593210509796,1.4153180546304724e-11,0.04652269753707332,1.2718491624458261e-12,1.1830783274162544e-13,6.771723589857337e-12,3.188610417370619e-11,0.8554985495857641,530618.2089669689,0.07486283738856583,9.574250413280593e-05,0.00010031593210509796,-4.573427972594946e-06,9.715269945699876e-05,0.04562497108119877,1.3507933570584504e-11,1.1191900813230238e-12,6.508428880200572e-14,6.298324925838039e-12,0.03998111139704554,0.8573901157383059
pretrain,1234,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,4,layer,layer-0005,7087872,9.305609157245513e-05,1.3128918181995264e-11,0.04315586080256857,1.1588437999997259e-12,1.076354225881945e-13,6.197946236102814e-12,2.8791099712655052e-11,0.8579515426554574,503078.27657578635,0.07097733657941148,8.879129706361875e-05,9.305609157245513e-05,-4.264794510434973e-06,9.014013009900876e-05,0.042312454614414415,1.2527215088480541e-11,1.0212917208977934e-12,6.014744197222876e-14,5.769903109985319e-12,0.03986005954960812,0.8599022870959283
pretrain,1234,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,4,layer,layer-0006,7087872,8.590594401874791e-05,1.2120131968910825e-11,0.03983989548174531,1.075248559894576e-12,9.563971657819068e-14,5.6447532195344485e-12,2.5786393159643597e-11,0.8599650341804224,462698.5665288994,0.06528032201045665,8.21457595782125e-05,8.590594401874791e-05,-3.7601844383787047e-06,8.333530194345036e-05,0.03914560141439673,1.1589622326448968e-11,9.516156309133383e-13,5.3900875529957516e-14,5.264012316319455e-12,0.03776732988406111,0.8618455111672827
pretrain,1234,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,4,layer,layer-0007,7087872,7.998868858224622e-05,1.1285289658482293e-11,0.037095698432032795,9.548801636546922e-13,8.093006279507545e-14,5.1346260142998146e-12,2.393822830931706e-11,0.8625015479451403,454085.4248114865,0.06406512770144361,7.639155308277184e-05,7.998868858224622e-05,-3.597135499322891e-06,7.761815758101134e-05,0.03640350157767678,1.0777783950214089e-11,8.379505043402263e-13,4.382060408709542e-14,4.772839025043996e-12,0.039743804628526024,0.8644725204324064
pretrain,1234,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,4,layer,layer-0008,7087872,7.728921187757608e-05,1.0904431101122605e-11,0.035843784248469505,9.07926837011297e-13,7.680696221179159e-14,4.871638682735213e-12,2.2602178635644517e-11,0.8648618100013323,417914.7159131889,0.05896194456011464,7.355526057883594e-05,7.728921187757608e-05,-3.7339512978336566e-06,7.504877311535941e-05,0.03505189954217544,1.037762258952136e-11,7.868230264378162e-13,3.808558286452768e-14,4.496973323234177e-12,0.0451557251598223,0.8668629214232539
pretrain,1234,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,4,layer,layer-0009,7087872,7.156635974215838e-05,1.009701638829798e-11,0.033189744024165975,8.234374011643897e-13,7.023651069928104e-14,4.413899801214427e-12,2.0936765168788622e-11,0.8662258051337663,415962.8134895589,0.05868655831955753,6.810050535923623e-05,7.156635974215838e-05,-3.4658543819492153e-06,6.949057284300594e-05,0.03245249971026756,9.608032616734082e-12,7.120385552873698e-13,3.402876345639941e-14,4.072683162936741e-12,0.04620216053563044,0.8681674044521293
pretrain,1234,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,4,layer,layer-0010,7087872,7.103170434112188e-05,1.0021583959349417e-11,0.03294179127142751,8.186161438387268e-13,7.092491978650303e-14,4.323694722564719e-12,2.0183532449535868e-11,0.8680378782081939,396108.707789796,0.05588542058741975,6.76129684463038e-05,7.103170434112188e-05,-3.4187358956777046e-06,6.908445890538839e-05,0.03222016969388628,9.539247950062275e-12,7.10512242573999e-13,3.4318376726559865e-14,3.995311134881441e-12,0.043670371022501535,0.8698857016870616
pretrain,1234,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,4,layer,layer-0011,7087872,6.858541842727118e-05,9.676447095442917e-12,0.031807297305503475,7.824941324237333e-13,6.686324095035636e-14,4.2021928471636105e-12,1.9481287936995447e-11,0.8681618929650865,399035.2837617005,0.05629831968772863,6.502257053888746e-05,6.858541842727118e-05,-3.562847889512898e-06,6.668328647295354e-05,0.03098574585376268,9.173778891448303e-12,6.693282538459966e-13,2.9356251045505044e-14,3.852469558640603e-12,0.04787233742370065,0.8699427247993121
pretrain,1234,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,4,layer,layernorm-final,1536,1.098712195059762e-06,7.153074186586992e-10,0.0005095407484975319,2.013951505563938e-10,4.584458507261857e-11,6.660712120742929e-10,1.5742233627769053e-09,0.7409665217867014,203.31688486402547,0.13236776358334992,1.0112532629514645e-06,1.098712195059762e-06,-8.745893145833885e-08,1.1003444437257588e-06,0.00048190092055592327,6.583680097340264e-10,1.6681268866225452e-10,1.8200810650292887e-11,6.310232475437161e-10,0.15494791666666666,0.7331641585359552
pretrain,1234,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,4,module,embedding-input,38633472,2.6401441217318833e-06,6.833825657015458e-14,0.0012243979979265182,5.970017252423867e-18,5.525246864095656e-19,4.0909474508341064e-17,2.8386566721636684e-16,0.9994480497867038,1695.5139796508597,4.3887175857527374e-05,2.5407272531328797e-06,2.6401441217318833e-06,-9.941686907949483e-08,2.573221936941859e-06,0.001210753870492106,6.576492149431663e-14,9.802874012383772e-19,-3.8948138286110455e-18,2.5210191978292988e-17,0.40590933685691,0.9994060915084182
pretrain,1234,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,4,module,embedding-output,38633472,0.0009947130907540598,2.5747442289268222e-11,0.46130993638015294,3.2383761945360516e-14,7.710086697437931e-15,1.2650381501881636e-13,4.2015622209699827e-13,0.9981766922242541,3474.2533440468633,8.992858172433644e-05,0.0008541408598916033,0.0009947130907540598,-0.00014057223085719666,0.000972111665184727,0.40703084157657443,2.210882987404299e-11,3.0931120769610125e-14,6.628893715376666e-15,1.2453439565381433e-13,0.0623487322081743,0.9981591485523209
pretrain,1234,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,4,module,layer-0000/attention-output,590592,5.1395211262205744e-06,8.702320935977079e-12,0.002383513583765097,1.7418471721410145e-12,5.19796757177636e-13,5.537772822770959e-12,1.4508912040550608e-11,0.8114128662361397,2984.2748742749723,0.005053022855499181,4.9398269961274994e-06,5.1395211262205744e-06,-1.9969413214923026e-07,4.9816474424301435e-06,0.0023540168067028495,8.364195580244059e-12,1.5929266911594853e-12,4.21409319928661e-13,5.274309851713288e-12,0.05793339564369311,0.8166346965488307
pretrain,1234,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,4,module,layer-0000/attention-qkv,1771776,3.01785825036074e-07,1.7032955917456497e-13,0.00013995673832168786,3.3495327093690597e-15,6.559011935511189e-16,3.9233744494860355e-14,3.197604805721052e-13,0.9106061993380428,13233.728326263648,0.007469188162760783,2.759139531944228e-07,3.01785825036074e-07,-2.5871871721829358e-08,2.8510167771118784e-07,0.00013148356886438832,1.5572733415195983e-13,2.48677480720722e-15,2.7495402828434855e-16,3.0246808780754007e-14,0.12773228669989886,0.9121754975574514
pretrain,1234,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,4,module,layer-0000/layernorm-input,1536,1.8190724695250948e-08,1.184291972347067e-11,8.436163281528467e-06,9.99077502585738e-13,5.171631403151763e-14,1.561574263994614e-11,3.548552771071023e-11,0.7474259502439442,367.5576738470312,0.23929536057749426,1.5047816374469412e-08,1.8190724695250948e-08,-3.1429083345852624e-09,1.700376191323325e-08,7.170860979027908e-06,9.796755452128524e-12,2.8652701413757475e-13,2.1557251087835592e-14,1.2545332394447994e-11,0.12825520833333334,0.7525838911837823
pretrain,1234,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,4,module,layer-0000/layernorm-post-attention,1536,2.1512893847992845e-08,1.4005790265620341e-11,9.97685843748916e-06,3.6608665317933164e-12,9.236581497481383e-13,1.7108869009019312e-11,4.015955450131781e-11,0.6963865362311843,420.31111335124206,0.2736400477547149,1.2931016255684707e-08,2.1512893847992845e-08,-8.581877642654069e-09,2.1156055923510965e-08,6.162124628553263e-06,8.418630374794732e-12,1.69363443625406e-12,3.496509654618389e-13,1.1701203807973348e-11,0.15364583333333334,0.6973616807128222
pretrain,1234,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,4,module,layer-0000/mlp-input,2362368,2.2360958789737e-06,9.465484966667767e-13,0.0010370158563886072,3.682477771067144e-13,1.3441358825126183e-13,9.571155716939228e-13,2.210101437798152e-12,0.671807370966836,414132.4314321012,0.17530394563086749,2.206560827279463e-06,2.2360958789737e-06,-2.9535051728315872e-08,2.2104539812261935e-06,0.001051510766773811,9.34046188942393e-13,3.593993863366257e-13,1.269189458662657e-13,9.45487259448527e-13,0.018480609286952752,0.6760670508221942
pretrain,1234,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,4,module,layer-0000/mlp-output,2360064,0.00011695984168272721,4.9557911006958796e-11,0.05424150705083243,2.6933667969519792e-11,1.199792869222005e-11,5.866473973270558e-11,1.1557395110384227e-10,0.571670963632579,548729.226966171,0.23250607905809798,0.00011339565727406801,0.00011695984168272721,-3.5641844180439798e-06,0.00011385695555789708,0.0540373748391456,4.8047704330928316e-11,2.5612234555438818e-11,1.0723326740458283e-11,5.7305830220011345e-11,0.02944708279097516,0.5842333105674722
pretrain,1234,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,4,module,layer-0001/attention-output,590592,3.848065512364907e-05,6.51560724216533e-11,0.01784585799861176,2.4945224705308355e-11,7.80236097085163e-12,7.044353121654634e-11,1.6255957413502395e-10,0.6736579499879587,125500.92954239139,0.21250021934328842,3.482958771889009e-05,3.848065512364907e-05,-3.6510674047928436e-06,3.705136543792403e-05,0.01659763285740022,5.897402558600539e-11,2.1611301290191953e-11,5.428532298158706e-12,6.511031817868496e-11,0.09102730819245773,0.6751552714074642
pretrain,1234,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,4,module,layer-0001/attention-qkv,1771776,2.6264571779035073e-06,1.4823867000701597e-12,0.0012180505161798767,4.427125695525376e-15,8.097052508250976e-16,6.415937930676768e-13,3.8603358790828546e-12,0.885080186842027,117662.89126880764,0.06640957506412076,2.3848605815781884e-06,2.6264571779035073e-06,-2.415965960877431e-07,2.5297813263232127e-06,0.0011364774302985098,1.3460282685724315e-12,3.1583171391087695e-15,3.445076027350985e-16,4.548793796060185e-13,0.10941055754226268,0.8869576344673133
pretrain,1234,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,4,module,layer-0001/layernorm-input,1536,9.375560750189483e-09,6.103880696737944e-12,4.348026957119361e-06,2.6656833207808206e-12,7.36056696279061e-13,7.879373802727185e-12,1.6274264054427778e-11,0.6442747662388593,473.03620613691686,0.30796628003705523,8.96912447814211e-09,9.375560750189483e-09,-4.064362868204012e-10,9.106417966254032e-09,4.27413141786302e-06,5.839273748790437e-12,2.3882810876521554e-12,5.751343411936061e-13,7.705287579859443e-12,0.06770833333333333,0.6525653467756944
pretrain,1234,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,4,module,layer-0001/layernorm-post-attention,1536,1.1435613407999912e-08,7.445060812499942e-12,5.303400691865211e-06,3.679258720606926e-12,1.22608195297913e-12,9.365208478509524e-12,2.0092128481807858e-11,0.604934074612127,549.4896553409668,0.35774066102927526,9.18592228588063e-09,1.1435613407999912e-08,-2.249691118586612e-09,1.073059628452195e-08,4.377443878698771e-06,5.980418154870202e-12,2.7105012028252884e-12,5.690539321224e-13,8.046167031261486e-12,0.16927083333333334,0.6041494571662911
pretrain,1234,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,4,module,layer-0001/mlp-input,2362368,3.7678969748817145e-06,1.5949661419735258e-12,0.0017474066943785824,6.389887534027916e-13,2.1810684700906795e-13,1.7066898838190986e-12,3.8789341964134974e-12,0.6639944369290596,493791.81815079605,0.20902408860549926,3.2412697549087846e-06,3.7678969748817145e-06,-5.266272201631441e-07,3.676098079701548e-06,0.0015445892101270606,1.3720426939870438e-12,5.31483873838362e-13,1.3652304249123573e-13,1.5487409531916851e-12,0.10153244541070655,0.6663213543919415
pretrain,1234,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,4,module,layer-0001/mlp-output,2360064,9.138662793247213e-05,3.872209733823834e-11,0.04238162733494052,1.1178610120898824e-11,3.098631269106422e-12,3.806261382466314e-11,9.840000758654121e-11,0.7210549691811583,395793.84904644167,0.16770471014618318,8.676948343985063e-05,9.138662793247213e-05,-4.617144490333356e-06,8.871846083541521e-05,0.041348982967714644,3.676573323428968e-11,1.0146060207272267e-11,2.5473489420266282e-12,3.6110922412013746e-11,0.04362932530643237,0.7251783804042709
pretrain,1234,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,4,module,layer-0002/attention-output,590592,4.7308815959414485e-05,8.010405823210352e-11,0.021940021784486393,3.470405560146439e-11,1.1726940599143809e-11,9.092191236015346e-11,1.9951078289448537e-10,0.644114481291445,153141.76139900248,0.2593021263393383,4.4630454588587366e-05,4.7308815959414485e-05,-2.6783613688917598e-06,4.5506934476091174e-05,0.0212681213886,7.556901310648868e-11,3.184917433951551e-11,9.758130935233478e-12,8.616870064703797e-11,0.04912359124403988,0.6498668882530128
pretrain,1234,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,4,module,layer-0002/attention-qkv,1771776,3.033788640508626e-06,1.712286790490799e-12,0.0014069552896734641,2.8865417475427806e-15,4.567557934828626e-16,7.846949679661888e-13,4.815787092021795e-12,0.8784059399197204,159174.86004300343,0.08983915576404886,2.8639126636378413e-06,3.033788640508626e-06,-1.6987597700878797e-07,2.9240504617792926e-06,0.0013647640997179967,1.616407866252755e-12,2.3194562598504603e-15,2.704342538603547e-16,6.518511994286005e-13,0.07919454829504406,0.8804202842493152
pretrain,1234,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,4,module,layer-0002/layernorm-input,1536,6.995390229034641e-09,4.554290513694428e-12,3.2441947849143085e-06,2.38737577883813e-12,7.104216439299607e-13,5.982869148019043e-12,1.1660528879270382e-11,0.6001827339035517,550.7112903034533,0.3585359962913108,6.7778878794031815e-09,6.995390229034641e-09,-2.1750234467274846e-10,6.838821963984677e-09,3.2299232330546197e-06,4.4126874214864465e-12,2.2319400017414837e-12,6.361328158026661e-13,5.834995464235049e-12,0.033854166666666664,0.6068639213819698
pretrain,1234,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,4,module,layer-0002/layernorm-post-attention,1536,8.081260429641311e-09,5.261237258881062e-12,3.747779906910877e-06,3.1556300541385474e-12,1.0486716475657104e-12,6.93311434738636e-12,1.2822248471322517e-11,0.566350075717241,629.0976859702349,0.409568805970205,6.873779421545168e-09,8.081260429641311e-09,-1.207480998895287e-09,7.5175134245717e-09,3.2756192264567876e-06,4.4751168109018024e-12,2.5424460713824315e-12,5.725726696156203e-13,6.172157077967422e-12,0.12955729166666666,0.5773618713473454
pretrain,1234,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,4,module,layer-0002/mlp-input,2362368,4.134665789708747e-06,1.750220875709774e-12,0.00191750006120642,6.267526374195004e-13,1.9227906755941299e-13,1.8222373479939713e-12,4.390160847703166e-12,0.6873586410311221,481096.8367632405,0.20365025125773822,3.753462641134186e-06,4.134665789708747e-06,-3.812031486141099e-07,3.999519738571121e-06,0.0017886687423441672,1.5888560296847003e-12,5.459959199170805e-13,1.3942454368765997e-13,1.6889439066053447e-12,0.06664414688990031,0.690574018298632
pretrain,1234,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,4,module,layer-0002/mlp-output,2360064,7.668753028898486e-05,3.249383503539941e-11,0.0355647473101462,8.190668629448616e-12,2.4149320238843475e-12,2.9311573133961044e-11,8.170776971683228e-11,0.7406859421070464,352159.3377666101,0.14921601183976793,7.3001634644674e-05,7.668753028898486e-05,-3.6858956427124523e-06,7.421546772825422e-05,0.034788075575330965,3.093205720042931e-11,7.517832276843217e-12,2.0598893142424746e-12,2.777490650668346e-11,0.03602995511986116,0.7438291952951059
pretrain,1234,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,4,module,layer-0003/attention-output,590592,4.266484290002117e-05,7.224080735943115e-11,0.019786324465638543,2.993916226046167e-11,1.0269641257179551e-11,7.939430710091067e-11,1.7781198874411432e-10,0.654847751033296,140766.4712007727,0.23834808328045878,4.052597745994537e-05,4.266484290002117e-05,-2.1388654404317987e-06,4.120251364479519e-05,0.01931218079571586,6.861924553658934e-11,2.7588308373904802e-11,8.704209011542452e-12,7.546777092137802e-11,0.04587092273515388,0.6607202874752938
pretrain,1234,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,4,module,layer-0003/attention-qkv,1771776,2.6891780888316506e-06,1.517786722944464e-12,0.0012471380789142057,1.3653812708923514e-15,1.9950533282255774e-16,7.257531842207524e-13,4.227130364492515e-12,0.8781638564599801,154299.38782733877,0.08708741275835025,2.557732947017901e-06,2.6891780888316506e-06,-1.3144514163125816e-07,2.598810820781004e-06,0.001218857735110516,1.4435983707973814e-12,1.098731487448435e-15,1.0671982011363336e-16,6.280163292616409e-13,0.0934796497977171,0.8800598509387367
pretrain,1234,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,4,module,layer-0003/layernorm-input,1536,4.793896595585529e-09,3.121026429417662e-12,2.2232261282960965e-06,1.8241244018751823e-12,6.574594655587435e-13,4.148069366292917e-12,7.539475120610373e-12,0.5625312980715036,617.6493696447448,0.4021154750291307,4.642875953251852e-09,4.793896595585529e-09,-1.51020634984498e-10,4.662360489100092e-09,2.2125082586817943e-06,3.0227056987316745e-12,1.7475271989024488e-12,5.922718777006883e-13,3.994353784363136e-12,0.028645833333333332,0.5725404491432742
pretrain,1234,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,4,module,layer-0003/layernorm-post-attention,1536,7.186678086872884e-09,4.678826879474533e-12,3.332906786746677e-06,2.7458194138546554e-12,1.0736047467707621e-12,6.260245577136003e-12,1.1068010657283578e-11,0.5475197132750458,630.5023397903487,0.41048329413434165,6.491007577585785e-09,7.186678086872884e-09,-6.956704965084947e-10,6.805756844476393e-09,3.0932137789543966e-06,4.225916391657412e-12,2.4088750742376486e-12,7.864097827797734e-13,5.892858249978428e-12,0.07942708333333333,0.5637181643362466
pretrain,1234,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,4,module,layer-0003/mlp-input,2362368,4.007190273808046e-06,1.6962599704229171e-12,0.0018583817861210878,5.69869590969288e-13,1.613737220023878e-13,1.7480456914863857e-12,4.283662834170257e-12,0.6999586425762745,453575.6379246625,0.19200041565271053,3.7156192662678605e-06,4.007190273808046e-06,-2.9157100754711463e-07,3.867957226388312e-06,0.0017706349244538803,1.5728367749088459e-12,5.056581780897573e-13,1.2175566002463334e-13,1.6362128936898285e-12,0.056234676392501085,0.7028426841083149
pretrain,1234,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,4,module,layer-0003/mlp-output,2360064,6.857558872241473e-05,2.905666487112838e-11,0.03180273866385684,6.548257812724612e-12,1.9948615242321166e-12,2.4511475314736852e-11,7.275246446947218e-11,0.7558959298734302,326522.7217432134,0.13835333352960488,6.526838024306577e-05,6.857558872241473e-05,-3.3072084740961284e-06,6.641962238962655e-05,0.031102883594687616,2.7655343347920125e-11,6.016071538508805e-12,1.718513189825216e-12,2.312495030534767e-11,0.03327791110749539,0.7588474360689696
pretrain,1234,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,4,module,layer-0004/attention-output,590592,3.5946278161843634e-05,6.086482404408396e-11,0.016670510769464998,2.6466326526197737e-11,9.172505420138033e-12,6.861629840704264e-11,1.4974772671871862e-10,0.6431282942719245,151050.2371620704,0.2557607234132369,3.4230059751619264e-05,3.5946278161843634e-05,-1.7162184106925422e-06,3.4761458293771485e-05,0.0163119348132885,5.795889506058203e-11,2.4581584164018455e-11,7.884459361437446e-12,6.548056194488616e-11,0.04086238892501084,0.6491279158149277
pretrain,1234,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,4,module,layer-0004/attention-qkv,1771776,2.6011797469275246e-06,1.468119980701581e-12,0.001206327809216661,1.1074099223282066e-15,1.5039384968877363e-16,7.605967586440596e-13,4.1772141301521515e-12,0.8741162571543319,160406.8445097894,0.0905344944901553,2.4876453985654744e-06,2.6011797469275246e-06,-1.1353434865760514e-07,2.5170234383042804e-06,0.0011854583332434158,1.4040405776833382e-12,9.836498325257624e-16,1.2186478740851373e-16,6.75022795364015e-13,0.038082127763329,0.875927137440768
pretrain,1234,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,4,module,layer-0004/layernorm-input,1536,4.682017564395575e-09,3.0481885184867024e-12,2.1713409070798097e-06,1.5954443712343225e-12,5.737955005883852e-13,3.7836344300712366e-12,7.600523509176949e-12,0.5917267222990539,544.5369922134531,0.3545162709723002,4.5605121834714e-09,4.682017564395575e-09,-1.2150538660313553e-10,4.576868115364484e-09,2.1732587670541356e-06,2.9690834527808593e-12,1.5225060253330758e-12,5.252275529646702e-13,3.718111972819682e-12,0.020833333333333332,0.5999493596156042
pretrain,1234,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,4,module,layer-0004/layernorm-post-attention,1536,6.30016470712196e-09,4.101669731199193e-12,2.9217757434193642e-06,2.681159005750444e-12,9.860303220622646e-13,5.591859007086919e-12,9.82941245758484e-12,0.5322151392271393,690.6099791066054,0.4496158718141962,5.719825378101983e-09,6.30016470712196e-09,-5.803393231307456e-10,6.0283662865887375e-09,2.7257159171794647e-06,3.723844647201812e-12,2.3577983098918565e-12,7.269477988319784e-13,5.3604802888185255e-12,0.0703125,0.5467985298594189
pretrain,1234,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,4,module,layer-0004/mlp-input,2362368,3.725767534204234e-06,1.577132578075996e-12,0.0017278686690129696,5.03550272226011e-13,1.395458930158154e-13,1.5814067720262837e-12,3.956183124154138e-12,0.7095720758294404,433611.7764209939,0.18354963173434194,3.4787404787499917e-06,3.725767534204234e-06,-2.4702705537612426e-07,3.6017027500935783e-06,0.0016577531074579426,1.4725650189767182e-12,4.5271054158017854e-13,1.0965389701930381e-13,1.4874040855320653e-12,0.04883405125704378,0.7120869976281852
pretrain,1234,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,4,module,layer-0004/mlp-output,2360064,5.803172447985106e-05,2.4589046941036794e-11,0.02691289717272819,5.506637463723041e-12,1.7387087863224293e-12,2.0550943759245488e-11,6.191910803532432e-11,0.7557550128239443,325802.2554358252,0.13804805947458426,5.553577816630962e-05,5.803172447985106e-05,-2.49594631315894e-06,5.626190974042745e-05,0.02646492585252468,2.353147125091083e-11,5.09494638319119e-12,1.5118076061859664e-12,1.949060400921465e-11,0.03231734393643562,0.7590241736405461
pretrain,1234,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,4,module,layer-0005/attention-output,590592,3.138528547853892e-05,5.3142076896637476e-11,0.014555296579440975,2.228192717140809e-11,7.85178476056525e-12,5.840788963595855e-11,1.3080365263151705e-10,0.6510928887366467,143686.1776669087,0.24329177785494674,2.9893782171494816e-05,3.138528547853892e-05,-1.491503309061432e-06,3.034882830168774e-05,0.014245532425078576,5.061663918829719e-11,2.0597920938336678e-11,6.7658411425502996e-12,5.5620676467360575e-11,0.04008520264412657,0.6573323576213987
