route,seed,experiment_id,step,scope,group,parameter_count,positive_sum,positive_mean,positive_share,positive_median,positive_q25,positive_q75,positive_q90,positive_gini,positive_effective_parameters,positive_effective_fraction,signed_sum,signed_positive_mass,signed_negative_mass,signed_absolute_mass,signed_net_share_of_absolute_mass,signed_mean,signed_median,signed_q25,signed_q75,signed_negative_fraction,signed_absolute_gini
direct,1234,stage-b-sst2-direct-controlled-seed1234,3156,module,layer-0007/attention-output,590592,0.0003357802529778912,5.685485969635404e-10,0.0017423733280022666,1.2714263669666437e-10,3.956774838331789e-11,4.284545426780362e-10,1.2845377206360812e-09,0.769710113166338,64402.23129613026,0.10904690767252224,0.00027088942071167087,0.0003357802529778912,-6.489184159958524e-05,0.00027088942071167087,0.0022468575939354187,4.586743821651341e-10,1.090938346604009e-10,3.43596080407127e-11,3.585416893936433e-10,0.0,0.760817040685333
direct,1234,stage-b-sst2-direct-controlled-seed1234,3156,module,layer-0007/attention-qkv,1771776,2.406741680888077e-05,1.3583780798972766e-11,0.00012488651357490152,8.717507781180051e-13,1.220145641152911e-13,6.581661647978021e-12,2.7640067318257522e-11,0.8666519427885719,98932.88937063585,0.05583826023754462,1.9059728168393016e-05,2.406741680888077e-05,-5.007759683799676e-06,1.906016911922417e-05,0.00015808847337408634,1.0757414124806418e-11,6.482983908821099e-13,8.581559975703954e-14,5.3237732148062045e-12,0.003298385348938015,0.8658917091752247
direct,1234,stage-b-sst2-direct-controlled-seed1234,3156,module,layer-0007/layernorm-input,1536,3.437557922251436e-08,2.237993438965779e-11,1.7837586290663014e-07,1.3283121998164393e-11,5.878098463703296e-12,2.8382316462349788e-11,5.041194892085876e-11,0.5475160055827952,519.2303700918579,0.33804060552855336,2.6841874574579257e-08,3.437557922251436e-08,-7.533746391580524e-09,2.6841874574579257e-08,2.226364896972039e-07,1.7475178759491705e-11,1.0707228506601218e-11,4.595227518812417e-12,2.2005980804956637e-11,0.0,0.5431161951943637
direct,1234,stage-b-sst2-direct-controlled-seed1234,3156,module,layer-0007/layernorm-post-attention,1536,7.852743751728098e-08,5.112463380031314e-11,4.0748111728739396e-07,2.90035738481631e-11,1.2651614781852838e-11,6.307673827699034e-11,1.2014050865261083e-10,0.5621452688056594,535.8527072101984,0.34886243958997293,6.156682561129416e-08,7.852743751728098e-08,-1.6960747726208804e-08,6.156682561129416e-08,5.106581471355116e-07,4.008256875735297e-11,2.3316689724828255e-11,1.0453399864468471e-11,4.988210278861205e-11,0.0,0.5550006249742814
direct,1234,stage-b-sst2-direct-controlled-seed1234,3156,module,layer-0007/mlp-input,2362368,4.759992260932706e-05,2.0149241189064134e-11,0.0002469973586413503,3.3869989061671713e-12,7.778573927553004e-13,1.3634396563155793e-11,4.433859737695835e-11,0.8062270201580555,196687.21742285063,0.08325850054811555,3.844186878378013e-05,4.759992260932706e-05,-9.158224334634744e-06,3.84418823150642e-05,0.0003188511554825147,1.6272599689709703e-11,2.9019565613366827e-12,6.663539755787443e-13,1.1505508568446232e-11,3.8943974859124404e-05,0.7988786999476121
direct,1234,stage-b-sst2-direct-controlled-seed1234,3156,module,layer-0007/mlp-output,2360064,0.0006169968511732331,2.614322540292268e-10,0.00320161429211982,3.347623914184972e-11,1.0996432497217823e-11,1.2127113202531348e-10,4.6274047371674983e-10,0.8440744005613425,116206.09900563204,0.049238537177649436,0.0005045446766405702,0.0006169968511732331,-0.00011245402593295235,0.0005045446957380749,0.004184881178494521,2.137843196797079e-10,2.8734881661607314e-11,9.684806559148718e-12,1.0326403621085944e-10,6.355759843800846e-06,0.8377178088325223
direct,1234,stage-b-sst2-direct-controlled-seed1234,3156,module,layer-0008/attention-output,590592,0.00034320410046191787,5.811187765190146e-10,0.0017808958847417079,1.340675209737796e-10,4.1388066585046346e-11,4.489937519003284e-10,1.331319343655935e-09,0.7648777504538964,65902.12862852198,0.11158655828138882,0.0002760036866111276,0.00034320410046191787,-6.720136228850326e-05,0.0002760036866111276,0.0022892772172023977,4.673339405395393e-10,1.1504584784827188e-10,3.61590609884721e-11,3.729731176682627e-10,0.0,0.7557824171644243
direct,1234,stage-b-sst2-direct-controlled-seed1234,3156,module,layer-0008/attention-qkv,1771776,3.542964025767025e-05,1.999668144148597e-11,0.00018384541573903868,7.854191743598277e-13,1.0483337153010738e-13,7.896994690115289e-12,3.741539890411705e-11,0.8872192374562733,75882.4294581458,0.042828455435758125,2.6761320610624224e-05,3.542964025767025e-05,-8.668393540821063e-06,2.6761634758189367e-05,0.00022196834516369473,1.5104234739958226e-11,5.656950060294041e-13,7.57213997043928e-14,6.268317895991027e-12,0.0018715684149689352,0.8836053750938577
direct,1234,stage-b-sst2-direct-controlled-seed1234,3156,module,layer-0008/layernorm-input,1536,6.125565565574191e-08,3.987998415087364e-11,3.178573476471927e-07,2.16111859310808e-11,8.637899640354108e-12,4.7516961719507034e-11,9.369739012443645e-11,0.5856978948241263,429.7232338998109,0.2797677304035227,4.3919389307360774e-08,6.125565565574191e-08,-1.7336293016115723e-08,4.3919389307360774e-08,3.642837476893688e-07,2.8593352413646336e-11,1.5601821917732295e-11,6.632374879335379e-12,3.455444003847008e-11,0.0,0.5789882597916178
direct,1234,stage-b-sst2-direct-controlled-seed1234,3156,module,layer-0008/layernorm-post-attention,1536,1.0428606158515677e-07,6.78945713445031e-11,5.411433536573783e-07,3.790721209151471e-11,1.515847516952995e-11,8.614910521065333e-11,1.605099664292453e-10,0.5755673324128407,491.7118684342339,0.32012491434520435,8.039703602309007e-08,1.0428606158515677e-07,-2.3889160890272663e-08,8.039703602309007e-08,6.668429148831529e-07,5.2341820327532595e-11,2.940942281370873e-11,1.2195555980018535e-11,6.638557585592064e-11,0.0,0.5692275131595663
direct,1234,stage-b-sst2-direct-controlled-seed1234,3156,module,layer-0008/mlp-input,2362368,5.1921500344282214e-05,2.1978582652779843e-11,0.0002694221490019975,3.316914234594015e-12,7.121069006818179e-13,1.4117563021387447e-11,4.758254242009933e-11,0.8172441477630077,181493.28505612054,0.07682684706875496,4.152665203354259e-05,5.1921500344282214e-05,-1.0395015535472012e-05,4.152666017734474e-05,0.00034443749492746057,1.7578401008455327e-11,2.8396949505390956e-12,6.110036521872475e-13,1.188561488812967e-11,7.95811660164716e-05,0.809201381943893
direct,1234,stage-b-sst2-direct-controlled-seed1234,3156,module,layer-0008/mlp-output,2360064,0.0006261734793628286,2.653205503591549e-10,0.0032492320780281463,3.250296906620598e-11,1.0493078411374923e-11,1.1808649197364574e-10,4.5982788965393086e-10,0.8492487637544199,114618.71247731318,0.048565934007430804,0.0005093661345474368,0.0006261734793628286,-0.00011680913610664202,0.0005093661462712376,0.004224872143381311,2.1582725491657717e-10,2.777716164720223e-11,9.20874335987032e-12,1.0034351821675003e-10,4.66089055212062e-06,0.8429489861938093
direct,1234,stage-b-sst2-direct-controlled-seed1234,3156,module,layer-0009/attention-output,590592,0.0003577800506128808,6.057990128767081e-10,0.0018565309065992934,1.257308493429754e-10,3.683906305007589e-11,4.580515550189901e-10,1.4507306578259721e-09,0.7743409344998629,71567.95111013176,0.12118002125008764,0.00028678753274292675,0.0003577800506128808,-7.099346466758866e-05,0.00028678753274292675,0.002378722447324004,4.855933245674285e-10,1.074350469698615e-10,3.224679204216763e-11,3.7877480318915246e-10,0.0,0.766159045698795
direct,1234,stage-b-sst2-direct-controlled-seed1234,3156,module,layer-0009/attention-qkv,1771776,5.808151345744464e-05,3.2781521737197386e-11,0.0003013866330755297,5.601533505702333e-13,8.823086677229013e-14,7.095188802805352e-12,4.5265723461196394e-11,0.9234146988855156,39976.083293774296,0.02256271859071028,3.9495371685044315e-05,5.808151345744464e-05,-1.8586195378363154e-05,3.9496702252519844e-05,0.0003275893003230173,2.2291402347161444e-11,3.618790109152087e-13,5.71970195409029e-14,5.399432311849195e-12,0.004154023984973269,0.9172169674985278
direct,1234,stage-b-sst2-direct-controlled-seed1234,3156,module,layer-0009/layernorm-input,1536,1.70609810709138e-07,1.1107409551376173e-10,8.852991831377601e-07,4.3678486175147135e-11,1.2930093627738781e-11,1.2345291802717817e-10,2.782264696410408e-10,0.660809678185825,394.92716858354896,0.25711404204658134,9.757136012241829e-08,1.70609810709138e-07,-7.30384719211283e-08,9.757136012241829e-08,8.092931457629931e-07,6.352302091303273e-11,2.8009677910389996e-11,8.673683733056992e-12,7.506608702689821e-11,0.0,0.6402349143692012
direct,1234,stage-b-sst2-direct-controlled-seed1234,3156,module,layer-0009/layernorm-post-attention,1536,1.5929142550129445e-07,1.037053551440719e-10,8.265677588586185e-07,5.7394908270502754e-11,2.0467826652298404e-11,1.378821640196648e-10,2.642280144682374e-10,0.5771470863638966,570.3484351687737,0.3713205958130037,1.198168733950204e-07,1.5929142550129445e-07,-3.9474680633205255e-08,1.198168733950204e-07,9.93805705523448e-07,7.800577694988306e-11,4.339900487593251e-11,1.6172230655336906e-11,1.0343916348465321e-10,0.0,0.5715446056514086
direct,1234,stage-b-sst2-direct-controlled-seed1234,3156,module,layer-0009/mlp-input,2362368,6.510312328880715e-05,2.755841735445415e-11,0.0003378219671409015,3.839824725543339e-12,7.993985248061497e-13,1.730209074971012e-11,6.064971996844196e-11,0.8220780322034817,179425.63383762236,0.07595160188320463,5.1144874141338514e-05,6.510312328880715e-05,-1.395841976806329e-05,5.114487794974891e-05,0.0004242146059208827,2.1649833616667055e-11,3.259800740972041e-12,6.825867318203602e-13,1.4369720474291525e-11,4.1907103381014304e-05,0.8136796960752548
direct,1234,stage-b-sst2-direct-controlled-seed1234,3156,module,layer-0009/mlp-output,2360064,0.0006974284262285949,2.955125056899283e-10,0.0036189760335051963,3.325203307147362e-11,1.005404288469125e-11,1.3017400005144175e-10,5.362411792386738e-10,0.8527828144691743,122820.34419875393,0.0520411074440159,0.0005638321447283271,0.0006974284262285949,-0.00013359815459336287,0.0005638321497979502,0.004676633486680698,2.3890544694056053e-10,2.829566529000127e-11,8.786680150835169e-12,1.1014269878095728e-10,4.237173229200564e-06,0.8467734549293993
direct,1234,stage-b-sst2-direct-controlled-seed1234,3156,module,layer-0010/attention-output,590592,0.00043553727261476063,7.374588084748196e-10,0.0022600153535674923,1.6210518344328406e-10,4.6726149859066535e-11,5.73501995893011e-10,1.7379944483586486e-09,0.7694169779458868,66288.42751906972,0.11224064585884963,0.0003487847174832627,0.00043553727261476063,-8.675369944022677e-05,0.0003487847174832627,0.002892950153118051,5.905679682136952e-10,1.3748231719734605e-10,4.04998968389636e-11,4.712494144909485e-10,0.0,0.7618846238858923
direct,1234,stage-b-sst2-direct-controlled-seed1234,3156,module,layer-0010/attention-qkv,1771776,7.119365661660304e-05,4.018208657110326e-11,0.00036942591862270345,8.234758903415129e-13,1.0523849722438375e-13,9.594230574935803e-12,5.64351065879265e-11,0.9205204206403563,40068.78499537959,0.022615039934720634,4.7893441657012446e-05,7.119365661660304e-05,-2.3300290618773415e-05,4.78962442304347e-05,0.00039724601575082894,2.7031318663878756e-11,4.979036659965436e-13,5.694920988778829e-14,7.369556570893665e-12,0.011733988946684005,0.9126107724989847
direct,1234,stage-b-sst2-direct-controlled-seed1234,3156,module,layer-0010/layernorm-input,1536,1.9018717964791718e-07,1.2381977841661275e-10,9.86886710006515e-07,5.139013520283342e-11,1.7050762711467993e-11,1.483337827568043e-10,3.2173197439533396e-10,0.6433652653032014,452.4617804692739,0.2945714716596835,1.0890954209920875e-07,1.9018717964791718e-07,-8.127766277333604e-08,1.0890954209920875e-07,9.033362435297705e-07,7.090464980417236e-11,3.330078920948942e-11,1.1550735628390596e-11,8.557624053828761e-11,0.0,0.6201832680884696
direct,1234,stage-b-sst2-direct-controlled-seed1234,3156,module,layer-0010/layernorm-post-attention,1536,3.006299388746167e-07,1.9572261645482858e-10,1.5599773436604474e-06,9.834809008846257e-11,3.239232146401427e-11,2.50026360726352e-10,5.000231895202489e-10,0.6069231050236543,501.54876899128493,0.3265291464787011,2.1639983130452537e-07,3.006299388746167e-07,-8.423025047412438e-08,2.1639983130452537e-07,1.7949006757648114e-06,1.408853068388837e-10,7.297957030361069e-11,2.4459814815941394e-11,1.7939528682009431e-10,0.0,0.6026835807003497
direct,1234,stage-b-sst2-direct-controlled-seed1234,3156,module,layer-0010/mlp-input,2362368,9.092614377755552e-05,3.848940714467666e-11,0.00047181835837899417,4.513392914615166e-12,8.887069547066848e-13,2.1576552176882924e-11,8.109784718768353e-11,0.8385623402151989,153899.51836124342,0.06514629319447411,6.948847301613609e-05,9.092614377755552e-05,-2.1437850059284558e-05,6.948848458338222e-05,0.0005763632366192112,2.941475376238422e-11,3.7994147758513286e-12,7.54873377348253e-13,1.7701775375383866e-11,5.4606225617685306e-05,0.8290978540897151
direct,1234,stage-b-sst2-direct-controlled-seed1234,3156,module,layer-0010/mlp-output,2360064,0.0007952409234038579,3.369573551411563e-10,0.004126527876450221,3.696323455648631e-11,1.0768867568511364e-11,1.4821570359924152e-10,6.178164368986229e-10,0.854365557169835,126530.35668880271,0.05361310400429934,0.0006377291663326516,0.0007952409234038579,-0.00015751378442359313,0.000637729167300371,0.005289562864744567,2.702168951065105e-10,3.12860640172552e-11,9.38077545330207e-12,1.2413655173237892e-10,4.237173229200564e-07,0.8485556898373836
direct,1234,stage-b-sst2-direct-controlled-seed1234,3156,module,layer-0011/attention-output,590592,0.0005218283295807485,8.835682325205024e-10,0.0027077821140284214,1.7939402741085075e-10,4.834332673758768e-11,6.672533081619747e-10,2.0702788372517493e-09,0.7798212096457606,63961.016725855705,0.10829983597112,0.0004160381100483988,0.0005218283295807485,-0.00010579157095195195,0.0004160381100483988,0.003450774801293341,7.044425086157598e-10,1.5100305728044106e-10,4.157611060984223e-11,5.445224549038841e-10,0.0,0.7734795273726802
direct,1234,stage-b-sst2-direct-controlled-seed1234,3156,module,layer-0011/attention-qkv,1771776,0.00010512382582063536,5.933245840367821e-11,0.000545490536215336,6.334616262527321e-13,8.62824589065777e-14,8.870869316890406e-12,6.22712922893065e-11,0.9415709924410067,23884.493561107625,0.013480537924154986,6.458101943152523e-05,0.00010512382582063536,-4.054286417126757e-05,6.458283825588307e-05,0.0005356589916010763,3.644987821910063e-11,3.5767393278922366e-13,4.703120793476349e-14,6.6622844394070846e-12,0.010053753973414247,0.9328964873255701
direct,1234,stage-b-sst2-direct-controlled-seed1234,3156,module,layer-0011/layernorm-input,1536,3.757370718608167e-07,2.446204894927192e-10,1.949710402996997e-06,7.615801045357529e-11,2.2390180421522077e-11,2.9039882998294075e-10,6.590925305527406e-10,0.6826018740833579,414.35893965925095,0.2697649346739915,1.796479005542243e-07,3.757370718608167e-07,-1.960891958433547e-07,1.796479005542243e-07,1.4900664947873448e-06,1.169582685899898e-10,4.478061151058643e-11,1.4173877349588082e-11,1.4723423175100336e-10,0.0,0.6517777267448945
direct,1234,stage-b-sst2-direct-controlled-seed1234,3156,module,layer-0011/layernorm-post-attention,1536,5.90592608803466e-07,3.845003963564232e-10,3.0646019239320494e-06,1.8313122546187444e-10,5.176065652479078e-11,4.712320533784009e-10,9.741247808392473e-10,0.6297049340514189,460.176909191076,0.29959434192127343,3.898162454922028e-07,5.90592608803466e-07,-2.0077647889193613e-07,3.898162454922028e-07,3.23328090525838e-06,2.537866181589862e-10,1.2425442619257154e-10,3.67027797043562e-11,3.141994719957353e-10,0.0,0.6210208803118433
direct,1234,stage-b-sst2-direct-controlled-seed1234,3156,module,layer-0011/mlp-input,2362368,0.00012549254215584967,5.312150442092412e-11,0.0006511843873378385,4.813184356286526e-12,8.53294811111599e-13,2.5449720456038882e-11,1.0521916254946394e-10,0.8590368477854349,131998.02157727384,0.05587530036695123,9.169195546141161e-05,0.00012549254215584967,-3.3800743095408254e-05,9.169195743008481e-05,0.0007605271770673651,3.881357835079531e-11,4.0236581427821605e-12,7.221058061397667e-13,2.0531607664020513e-11,4.02138870827915e-05,0.8476368766303284
direct,1234,stage-b-sst2-direct-controlled-seed1234,3156,module,layer-0011/mlp-output,2360064,0.0008663188075493859,3.6707428593012134e-10,0.004495353048412187,3.758626222760686e-11,1.0693355055602094e-11,1.4608592807663356e-10,6.388363837928081e-10,0.8634979930434232,107717.25143214897,0.04564166540913678,0.0006913024493034514,0.0008663188075493859,-0.0001750184609687039,0.0006913024493034514,0.005733919596575426,2.929168231469364e-10,3.1622680168874595e-11,9.28774635325369e-12,1.2192645504338628e-10,0.0,0.8582586057252888
direct,1234,stage-b-sst2-direct-controlled-seed1234,3156,module,layernorm-final,1536,9.845531229490129e-05,6.40985106086597e-08,0.0005108874289699958,2.0776559139790152e-08,3.914307655783489e-09,7.113611744102855e-08,1.7218971493093704e-07,0.7075073186454544,358.58205063744754,0.23345185588375492,6.848257979481142e-05,9.845531229490129e-05,-2.99727667419855e-05,6.848257979481142e-05,0.0005680199841692489,4.458501288724702e-08,1.4934387060350218e-08,2.9874961948728185e-09,4.933430908238279e-08,0.0,0.701880546236394
direct,1337,stage-b-sst2-direct-controlled-seed1337,3156,layer,embedding-input,38633472,0.012435088652567315,3.218734431263987e-10,0.05990416773829614,0.0,0.0,0.0,2.3585132666856734e-15,0.9983829897801566,2482.969714274727,6.426990859829338e-05,0.005605309895344965,0.012435088652567315,-0.0068297797628246405,0.006617676223936135,0.040182052884181405,1.4508946789315144e-10,0.0,0.0,0.0,0.05159292957153838,0.9973295742105983
direct,1337,stage-b-sst2-direct-controlled-seed1337,3156,layer,embedding-output,38633472,0.16211947800951132,4.1963476130105865e-09,0.7809861815759345,5.102281099402998e-16,1.6346869989342776e-16,1.5620834970684813e-15,4.1758631126012746e-15,0.9999871396115192,442.6898880673487,1.1458713523530805e-05,0.1144369576442254,0.16211947800951132,-0.047682543766101496,0.1144369576442254,0.8203492705700084,2.962119419249334e-09,5.10147350642735e-16,1.6341049284808363e-16,1.5619407190773098e-15,0.0,0.9999864667186853
direct,1337,stage-b-sst2-direct-controlled-seed1337,3156,layer,layer-0000,7087872,0.015104744561571657,2.131069037585845e-09,0.07276483321843424,1.3329016779195513e-09,7.670201557230527e-10,2.3985438635243383e-09,4.303621237156109e-09,0.48941047478750144,1657668.896208257,0.2338739887244376,0.004670673319800852,0.015104744561571657,-0.010434071754855275,0.004822514023539144,0.033482045746807514,6.58966939555462e-10,1.634261614924526e-10,2.9430061686264164e-11,5.904840505444042e-10,0.16473449294795392,0.7441672631018394
direct,1337,stage-b-sst2-direct-controlled-seed1337,3156,layer,layer-0001,7087872,0.003935818195739262,5.552891186154691e-10,0.01896021170193475,1.0024263016883417e-10,2.992378740629409e-11,3.4463092102310355e-10,1.0584108589561938e-09,0.8096053386435784,210727.21781619414,0.029730674850814764,0.0021823595939209697,0.003935818195739262,-0.001753460106287184,0.0021866996633848716,0.0156443961622993,3.0790053684956075e-10,5.7619289547949926e-11,1.6607582063038473e-11,1.976940798564808e-10,0.003012610837216022,0.8022774384010192
direct,1337,stage-b-sst2-direct-controlled-seed1337,3156,layer,layer-0002,7087872,0.0013815971947100357,1.949241175221612e-10,0.006655636514628487,3.057822571539415e-11,8.767834331832591e-12,1.0934344922552963e-10,3.617957738955014e-10,0.8252915109175374,362334.15398791374,0.051120301550015824,0.0010276076311292372,0.0013815971947100357,-0.0003539917423923313,0.001027914958421949,0.007366476599717456,1.4498112143239005e-10,2.1265377479762204e-11,5.6665597778296495e-12,7.841869688329783e-11,0.0007219374164770469,0.8324875495962165
direct,1337,stage-b-sst2-direct-controlled-seed1337,3156,layer,layer-0003,7087872,0.0011292841540301228,1.5932626238596333e-10,0.0054401564216636075,1.671431743011098e-11,3.791022725775639e-12,6.814762643081451e-11,2.562583978349411e-10,0.8662134886035062,244964.88447425026,0.0345611326607267,0.000908454815451929,0.0011292841540301228,-0.00022083216316709782,0.0009084852378272758,0.006512321373648539,1.2817031902550285e-10,1.300303701518013e-11,2.717193874415824e-12,5.442397053856407e-11,0.0008335364972730884,0.8678302690657635
direct,1337,stage-b-sst2-direct-controlled-seed1337,3156,layer,layer-0004,7087872,0.001161065885024988,1.6381022188676488e-10,0.005593260126648995,1.2631079775865528e-11,2.3129462212688467e-12,5.89406908696466e-11,2.4360376771337403e-10,0.8866652046669161,212950.25394059604,0.0300443142794616,0.0009493950977432828,0.001161065885024988,-0.00021167391997079177,0.0009493976984714991,0.006805804627712808,1.3394642252897384e-10,1.0337250153091837e-11,1.761687529796413e-12,4.8800245962266064e-11,0.0005822622078954021,0.8856675205986546
direct,1337,stage-b-sst2-direct-controlled-seed1337,3156,layer,layer-0005,7087872,0.0011487755478081548,1.6207622651878517e-10,0.005534053277163013,1.0621117700615468e-11,1.4679059833974661e-12,5.2827452481918336e-11,2.260775580631425e-10,0.8972177737165481,191442.29602148937,0.02700984103853588,0.0009438812244401656,0.0011487755478081548,-0.00020489745360222658,0.0009438870371400495,0.006766278044383932,1.3316849181816003e-10,8.898425832987167e-12,1.1344911555327686e-12,4.41806287734825e-11,0.0010036862968180013,0.8956558776757173
direct,1337,stage-b-sst2-direct-controlled-seed1337,3156,layer,layer-0006,7087872,0.001192188245028482,1.682011533262003e-10,0.0057431874111381195,1.0143512765847795e-11,1.1293139546338787e-12,5.380179895347892e-11,2.3668227933093535e-10,0.8994808212773997,201775.2937218285,0.02846768306789802,0.0009879088391642813,0.001192188245028482,-0.0002042829037113309,0.0009879101142783882,0.0070818930551932325,1.3938017491911271e-10,8.603935272577523e-12,8.801300481605864e-13,4.534741245704188e-11,0.0010000180590168672,0.8979048109534289
direct,1337,stage-b-sst2-direct-controlled-seed1337,3156,layer,layer-0007,7087872,0.0012651560952323545,1.7849590049486707e-10,0.006094699045694356,9.96124190077996e-12,8.832620236338268e-13,5.486570225921028e-11,2.4887175376076e-10,0.9025979084439784,200409.65752600218,0.028275010824970057,0.0010535199558463163,0.0012651560952323545,-0.00021163995334668633,0.0010535213516151345,0.007552230897262797,1.486369894724843e-10,8.507283853070868e-12,7.026141143505124e-13,4.644127183511815e-11,0.001005802587857117,0.9011910682458077
direct,1337,stage-b-sst2-direct-controlled-seed1337,3156,layer,layer-0008,7087872,0.0013136367701158242,1.8533584834994539e-10,0.006328247399182417,1.012651811363452e-11,8.832521844991115e-13,5.712113074207714e-11,2.6056128643592305e-10,0.9025057919986821,203821.1893619161,0.028756330441903594,0.0010976537243817658,0.0013136367701158242,-0.00021598689666765323,0.0010976558643838886,0.007868606879033652,1.5486364939741657e-10,8.6804365778681e-12,6.898362631992117e-13,4.837539310104111e-11,0.0008236604724238812,0.9013566154003045
direct,1337,stage-b-sst2-direct-controlled-seed1337,3156,layer,layer-0009,7087872,0.0014743579898415671,2.080113734900358e-10,0.007102497681955167,1.1004851543927607e-11,1.0334395015090814e-12,6.441802299916866e-11,3.012678329028518e-10,0.9012547520442042,230427.1166576307,0.03251005614345613,0.001228149924772222,0.0014743579898415671,-0.00024621214693290345,0.0012281509010803092,0.008804077945428873,1.7327484536574898e-10,9.38380493101243e-12,7.847404366947974e-13,5.4446929603768623e-11,0.0007017621085708094,0.9001930396606093
direct,1337,stage-b-sst2-direct-controlled-seed1337,3156,layer,layer-0010,7087872,0.0017582600110781234,2.4806599372535557e-10,0.008470152933683894,1.2747090275683215e-11,1.1018216233057293e-12,7.817634213591607e-11,3.7590822676847374e-10,0.8997271788592451,236802.24456178362,0.03340949788057454,0.0014614483652002769,0.0017582600110781234,-0.0002968164160761895,0.0014614514478767057,0.010476494002008065,2.0619000529358838e-10,1.0854974471369294e-11,8.31053108274471e-13,6.591222186103085e-11,0.0014382313901831183,0.8988698210070418
direct,1337,stage-b-sst2-direct-controlled-seed1337,3156,layer,layer-0011,7087872,0.002048081939117247,2.889558303419202e-10,0.009866326445314438,1.3341305057229524e-11,1.0312586830492354e-12,8.524949149379957e-11,4.1772930947647805e-10,0.9050493149944039,213592.1436245963,0.030134875971884974,0.0016897774511926492,0.002048081939117247,-0.0003583095888756788,0.0016897798393015198,0.012113286896538596,2.384040585372661e-10,1.141877521357304e-11,7.787718088675746e-13,7.166850099493693e-11,0.0009530363979484956,0.9039955639689621
direct,1337,stage-b-sst2-direct-controlled-seed1337,3156,layer,layernorm-final,1536,0.00011549681245132972,7.519323727300112e-08,0.0005563885083275672,2.4734035264373233e-08,4.152651889022252e-09,8.265225126535825e-08,1.9855374944199866e-07,0.7075934361504836,356.10159693217815,0.2318369771693868,8.584574016203038e-05,0.00011549681245132972,-2.9651116106604756e-05,8.584574016203038e-05,0.0006153911443749199,5.588915375132186e-08,1.8667998702426303e-08,3.3373373509171245e-09,6.226547988319453e-08,0.0,0.7041154708209105
direct,1337,stage-b-sst2-direct-controlled-seed1337,3156,module,embedding-input,38633472,0.012435088652567315,3.218734431263987e-10,0.05990416773829614,0.0,0.0,0.0,2.3585132666856734e-15,0.9983829897801566,2482.969714274727,6.426990859829338e-05,0.005605309895344965,0.012435088652567315,-0.0068297797628246405,0.006617676223936135,0.040182052884181405,1.4508946789315144e-10,0.0,0.0,0.0,0.05159292957153838,0.9973295742105983
direct,1337,stage-b-sst2-direct-controlled-seed1337,3156,module,embedding-output,38633472,0.16211947800951132,4.1963476130105865e-09,0.7809861815759345,5.102281099402998e-16,1.6346869989342776e-16,1.5620834970684813e-15,4.1758631126012746e-15,0.9999871396115192,442.6898880673487,1.1458713523530805e-05,0.1144369576442254,0.16211947800951132,-0.047682543766101496,0.1144369576442254,0.8203492705700084,2.962119419249334e-09,5.10147350642735e-16,1.6341049284808363e-16,1.5619407190773098e-15,0.0,0.9999864667186853
direct,1337,stage-b-sst2-direct-controlled-seed1337,3156,module,layer-0000/attention-output,590592,0.0010220644509315105,1.730576186151371e-09,0.004923641641695109,9.625732988460811e-10,5.68638122699916e-10,1.8006752477983667e-09,3.401332215879904e-09,0.5290057915662034,92947.42450699862,0.15738009405308337,0.0004660267121871049,0.0010220644509315105,-0.0005560378080265438,0.0004664891272567708,0.0033407448194960137,7.89084024482392e-10,3.056545710977687e-10,1.3031884946168582e-10,7.338570445769577e-10,0.014653093844820112,0.6737192177729265
direct,1337,stage-b-sst2-direct-controlled-seed1337,3156,module,layer-0000/attention-qkv,1771776,0.00287331314815797,1.6217135507863128e-09,0.013841753573374858,8.412404106650229e-10,5.596135221885845e-10,1.4219154464978345e-09,2.9005929880199233e-09,0.5465324566265701,315376.46132535185,0.17800018813063945,0.0007478260920508902,0.00287331314815797,-0.0021254871382781317,0.0007978621425461575,0.005360843225441379,4.2207710909894374e-10,3.911530994937795e-11,-7.421768928594918e-12,1.5303164985214224e-10,0.28932946376968643,0.848550314008651
direct,1337,stage-b-sst2-direct-controlled-seed1337,3156,module,layer-0000/layernorm-input,1536,0.000118426611188438,7.7100658325806e-08,0.0005705023727229729,1.8828087533506732e-08,5.596078267444682e-09,8.710689769486635e-08,2.401344261215854e-07,0.7083843488961648,393.8848232534853,0.2564354318056545,7.064780778542781e-05,0.000118426611188438,-4.777880845785454e-05,7.066387727606006e-05,0.0005064437116925607,4.5994666526971234e-08,7.999293671900887e-09,8.936132250836337e-10,5.120761148447173e-08,0.029296875,0.747097062867291
direct,1337,stage-b-sst2-direct-controlled-seed1337,3156,module,layer-0000/layernorm-post-attention,1536,5.639316305350306e-05,3.671429886295772e-08,0.00027166557418572813,2.2520119102864555e-08,1.3007303900636202e-08,4.394009955888123e-08,8.476943946789106e-08,0.48485992543017753,722.5709705573593,0.4704238089566141,2.8247007881174055e-05,5.639316305350306e-05,-2.81461643607539e-05,2.8629285319652222e-05,0.00020249063578872342,1.8389979089306027e-08,5.432161387375345e-09,5.817446108169477e-10,2.4612951676772354e-08,0.14518229166666666,0.687825400204136
